,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
370,2016-01-06,10.9,7.5,14.5,0.0,,,18.4,,1008.8,
371,2016-01-07,15.7,9.5,19.9,0.0,,,20.4,,1008.7,
372,2016-01-08,16.8,13.4,20.5,0.0,,,20.5,,1008.2,
373,2016-01-09,15.6,13.1,19.3,0.0,,,12.6,,1005.9,
374,2016-01-10,15.3,12.3,17.6,0.0,,,22.8,,1007.1,
375,2016-01-11,16.2,12.4,18.9,0.0,,,30.2,,1006.3,
376,2016-01-12,13.0,10.5,16.3,0.0,,,21.0,,1016.9,
377,2016-01-13,10.1,6.2,15.2,0.0,,,15.8,,1024.7,
378,2016-01-14,12.2,8.6,16.5,0.5,,,17.8,,1016.2,
379,2016-01-15,9.9,6.6,11.9,0.0,,,12.7,,1019.1,
380,2016-01-16,8.3,4.0,13.7,0.0,,,15.3,,1024.5,
381,2016-01-17,6.9,1.4,12.0,0.0,,,13.0,,1025.1,
382,2016-01-18,9.2,5.7,13.5,0.0,,,13.7,,1015.7,
383,2016-01-19,8.5,5.5,12.8,0.0,,,13.3,,1017.0,
384,2016-01-20,9.3,5.0,16.1,0.0,,,13.1,,1017.3,
385,2016-01-21,8.7,4.3,14.3,0.0,,,13.4,,1021.3,
386,2016-01-22,9.6,5.1,15.2,0.0,,,14.0,,1028.7,
387,2016-01-23,11.9,8.5,17.0,0.0,,,13.7,,1033.2,
388,2016-01-24,11.7,8.1,14.7,0.0,,,10.5,,1034.2,
389,2016-01-25,13.9,11.7,16.6,0.0,,,9.0,,1032.2,
390,2016-01-26,12.9,10.3,16.7,0.0,,,11.5,,1032.0,
391,2016-01-27,11.8,8.2,16.4,0.0,,,17.0,,1029.6,
392,2016-01-28,12.0,8.3,17.1,0.0,,,12.0,,1028.4,
393,2016-01-29,12.2,10.1,15.5,0.0,,,12.0,,1032.7,
394,2016-01-30,12.3,8.6,17.8,0.0,,,12.7,,1031.2,
395,2016-01-31,11.3,7.2,16.8,0.0,,,9.5,,1028.1,
396,2016-02-01,13.8,9.1,19.2,0.0,,,15.5,,1029.7,
397,2016-02-02,11.7,8.2,16.8,0.0,,,12.0,,1027.5,
398,2016-02-03,13.5,10.3,18.3,0.0,,,12.0,,1026.7,
399,2016-02-04,9.8,5.4,14.1,0.0,,,12.4,,1034.3,
400,2016-02-05,10.1,5.4,15.7,0.0,,,19.9,,1028.6,
401,2016-02-06,11.2,7.5,16.2,1.9,,,9.2,,1022.0,
402,2016-02-07,11.8,9.4,13.5,0.0,,,13.5,,1012.4,
403,2016-02-08,11.8,6.1,17.4,0.0,,,12.5,,1021.3,
404,2016-02-09,15.9,9.8,20.1,0.0,,,24.3,,1012.6,
405,2016-02-10,14.2,11.0,17.6,1.7,,,23.5,,1009.3,
406,2016-02-11,12.0,10.0,14.5,1.2,,,8.6,,1010.9,
407,2016-02-12,13.6,9.9,17.9,0.0,,,14.4,,1005.8,
408,2016-02-13,17.2,13.2,23.3,5.9,,,18.5,,1001.3,
409,2016-02-14,14.4,8.7,18.9,2.4,,,16.4,,996.1,
410,2016-02-15,9.7,6.9,13.8,0.0,,,13.8,,1006.2,
411,2016-02-16,8.5,3.3,13.1,0.0,,,13.9,,1021.0,
412,2016-02-17,7.2,2.8,11.6,0.0,,,19.0,,1020.8,
413,2016-02-18,7.7,3.7,12.9,0.0,,,13.5,,1017.9,
414,2016-02-19,8.5,3.3,13.8,0.0,,,14.6,,1025.5,
415,2016-02-20,8.7,2.9,14.6,0.0,,,17.8,,1030.8,
416,2016-02-21,10.6,4.6,16.3,0.0,,,17.8,,1028.2,
417,2016-02-22,14.3,10.3,18.1,0.0,,,11.1,,1019.0,
418,2016-02-23,12.4,8.8,18.3,0.0,,,10.1,,1020.8,
419,2016-02-24,11.8,8.0,18.0,0.0,,,12.6,,1017.0,
420,2016-02-25,12.4,7.0,17.3,0.0,,,14.6,,1012.2,
421,2016-02-26,11.8,8.6,15.1,15.1,,,11.1,,1009.2,
422,2016-02-27,10.8,6.8,13.7,5.7,,,17.9,,990.7,
423,2016-02-28,10.6,7.0,14.7,0.2,,,23.8,,998.6,
424,2016-02-29,12.7,8.0,19.3,0.0,,,17.5,,1007.3,
425,2016-03-01,12.1,6.5,19.8,0.0,,,12.0,,1020.7,
426,2016-03-02,13.9,9.0,20.1,0.0,,,18.6,,1016.5,
427,2016-03-03,13.2,8.8,19.0,0.0,,,20.8,,1013.1,
428,2016-03-04,11.7,7.3,15.9,0.0,,,18.1,,1007.5,
429,2016-03-05,13.0,8.7,16.9,0.0,,,18.3,,1001.7,
430,2016-03-06,10.1,6.2,14.3,0.0,,,14.6,,1007.7,
431,2016-03-07,10.3,6.5,13.8,0.0,,,12.4,,1006.6,
432,2016-03-08,10.7,7.9,13.9,0.0,,,15.9,,1014.0,
433,2016-03-09,8.7,4.7,12.2,0.4,,,14.1,,1011.6,
434,2016-03-10,9.1,3.7,15.3,0.0,,,14.8,,1010.4,
435,2016-03-11,10.0,5.1,14.6,0.0,,,13.8,,1017.1,
436,2016-03-12,10.3,6.3,14.9,0.0,,,14.8,,1020.7,
437,2016-03-13,10.2,5.4,15.1,0.0,,,17.2,,1020.0,
438,2016-03-14,10.6,6.6,14.9,0.4,,,14.7,,1019.8,
439,2016-03-15,10.3,7.8,14.6,0.0,,,12.5,,1019.3,
440,2016-03-16,10.3,7.4,14.8,16.2,,,14.8,,1014.8,
441,2016-03-17,9.6,7.0,12.7,0.1,,,16.1,,1019.8,
442,2016-03-18,10.3,6.2,14.3,0.0,,,11.5,,1019.0,
443,2016-03-19,12.6,10.5,15.6,9.5,,,11.3,,1016.8,
444,2016-03-20,13.2,9.5,16.2,2.5,,,12.4,,1014.8,
445,2016-03-21,12.3,9.7,15.6,0.0,,,11.1,,1013.1,
446,2016-03-22,12.2,9.3,17.4,0.0,,,15.5,,1004.9,
447,2016-03-23,12.4,8.7,18.5,0.0,,,19.0,,1002.4,
448,2016-03-24,11.9,7.2,16.2,0.0,,,17.7,,1013.0,
449,2016-03-25,12.3,8.3,16.3,,,,12.1,,1020.2,
450,2016-03-26,13.4,9.3,16.9,0.0,,,14.8,,1019.9,
451,2016-03-27,13.5,10.9,16.6,0.0,,,11.4,,1016.6,
452,2016-03-28,14.2,9.8,19.8,0.0,,,13.9,,1015.6,
453,2016-03-29,15.4,11.6,20.8,0.0,,,16.1,,1015.8,
454,2016-03-30,13.6,10.6,17.3,0.0,,,9.9,,1015.1,
455,2016-03-31,15.3,12.4,21.5,4.6,,,19.1,,1007.6,
456,2016-04-01,11.3,8.8,13.8,7.1,,,14.6,,1013.5,
457,2016-04-02,12.4,10.1,17.5,0.0,,,11.1,,1013.0,
458,2016-04-03,12.9,8.6,17.2,0.0,,,11.2,,1013.6,
459,2016-04-04,14.2,12.5,17.5,10.0,,,9.1,,1009.2,
460,2016-04-05,14.3,12.9,15.8,0.4,,,20.7,,1005.9,
461,2016-04-06,14.6,11.6,20.1,0.0,,,12.6,,1012.6,
462,2016-04-07,14.2,12.0,17.6,2.1,,,13.3,,1012.5,
463,2016-04-08,11.3,8.4,13.8,1.6,,,15.5,,1011.4,
464,2016-04-09,12.5,8.6,17.7,0.0,,,19.9,,1009.8,
465,2016-04-10,13.7,9.7,17.9,0.2,,,13.9,,1009.2,
466,2016-04-11,14.8,12.1,19.0,0.0,,,14.0,,1009.7,
467,2016-04-12,15.0,12.7,18.8,0.0,,,14.4,,1011.8,
468,2016-04-13,16.5,12.4,22.2,0.0,,,17.9,,1011.0,
469,2016-04-14,15.4,10.6,20.5,0.0,,,17.9,,1014.4,
470,2016-04-15,15.6,12.2,19.2,0.0,,,14.1,,1011.9,
471,2016-04-16,16.8,11.3,22.7,0.0,,,16.6,,1009.6,
472,2016-04-17,18.1,13.8,22.7,0.0,,,18.8,,1012.2,
473,2016-04-18,14.6,11.9,17.4,0.0,,,12.3,,1019.9,
474,2016-04-19,13.8,9.9,19.8,0.0,,,14.0,,1020.5,
475,2016-04-20,17.0,14.3,21.1,7.7,,,31.9,,1018.1,
476,2016-04-21,14.6,12.0,19.2,5.2,,,18.9,,1019.4,
477,2016-04-22,14.9,13.1,18.1,0.0,,,13.9,,1019.3,
478,2016-04-23,14.8,12.0,19.3,1.2,,,13.6,,1014.1,
479,2016-04-24,14.4,10.4,18.1,0.0,,,16.0,,1012.5,
480,2016-04-25,13.8,10.5,17.5,0.0,,,19.3,,1016.4,
481,2016-04-26,14.0,9.5,18.7,0.0,,,12.8,,1012.9,
482,2016-04-27,14.2,12.3,16.0,2.9,,,20.0,,1013.4,
483,2016-04-28,12.6,10.5,15.3,3.8,,,16.2,,1014.6,
484,2016-04-29,13.9,10.3,17.7,2.3,,,12.0,,1018.7,
485,2016-04-30,13.6,11.0,15.5,,,,13.4,,1017.8,
486,2016-05-01,14.1,8.0,21.1,0.0,,,17.2,,1020.5,
487,2016-05-02,15.6,9.6,23.1,0.0,,,19.0,,1019.3,
488,2016-05-03,15.3,11.0,19.8,0.0,,,12.2,,1021.7,
489,2016-05-04,15.9,11.7,20.2,0.0,,,14.8,,1020.8,
490,2016-05-05,15.6,11.8,19.8,0.2,,,18.1,,1016.4,
491,2016-05-06,16.1,14.7,18.9,0.6,,,22.2,,1014.3,
492,2016-05-07,15.4,13.8,20.3,2.7,,,17.8,,1010.1,
493,2016-05-08,15.7,14.4,18.8,0.4,,,15.9,,1007.7,
494,2016-05-09,16.2,14.1,17.8,5.6,,,25.9,,1006.9,
495,2016-05-10,15.3,12.3,19.5,6.3,,,12.0,,1009.4,
496,2016-05-11,15.7,12.4,20.1,0.0,,,16.8,,1005.1,
497,2016-05-12,16.2,11.6,22.4,0.0,,,16.2,,1004.6,
498,2016-05-13,16.6,13.0,20.1,0.0,,,16.8,,1006.8,
499,2016-05-14,16.9,13.8,20.5,0.2,,,12.9,,1011.5,
500,2016-05-15,18.1,15.0,22.6,0.0,,,11.6,,1017.5,
501,2016-05-16,17.9,15.0,22.0,0.0,,,12.7,,1020.9,
502,2016-05-17,16.7,13.5,20.4,0.0,,,12.2,,1019.7,
503,2016-05-18,16.9,13.5,20.7,0.0,,,18.2,,1015.9,
504,2016-05-19,18.1,15.7,22.1,0.0,,,12.2,,1016.9,
505,2016-05-20,17.9,15.4,22.2,0.0,,,13.1,,1021.2,
506,2016-05-21,18.1,14.7,21.1,0.0,,,18.8,,1019.3,
507,2016-05-22,17.4,14.6,20.8,,,,13.8,,1014.8,
508,2016-05-23,16.4,12.7,21.1,0.0,,,17.5,,1020.8,
509,2016-05-24,16.7,13.0,20.4,0.0,,,13.4,,1016.0,
510,2016-05-25,18.3,15.0,21.6,0.0,,,8.7,,1011.8,
511,2016-05-26,18.8,16.8,22.7,0.0,,,20.6,,1013.0,
512,2016-05-27,18.3,15.7,22.6,0.0,,,12.1,,1013.9,
513,2016-05-28,18.8,16.9,22.9,0.9,,,9.2,,1012.4,
514,2016-05-29,20.3,16.6,26.9,0.0,,,20.9,,1011.6,
515,2016-05-30,18.8,15.8,23.4,0.0,,,14.6,,1015.5,
516,2016-05-31,18.3,14.5,22.2,0.0,,,13.0,,1017.9,
517,2016-06-01,18.5,15.3,22.6,0.0,,,12.9,,1017.8,
518,2016-06-02,18.6,14.8,22.6,0.0,,,12.4,,1015.5,
519,2016-06-03,19.2,15.6,23.1,0.0,,,13.7,,1012.5,
520,2016-06-04,19.8,16.6,24.2,0.0,,,9.1,,1012.6,
521,2016-06-05,21.1,17.6,25.1,0.0,,,16.0,,1016.3,
522,2016-06-06,20.7,17.9,24.1,0.0,,,13.2,,1018.1,
523,2016-06-07,22.0,18.3,27.4,0.0,,,11.8,,1021.4,
524,2016-06-08,22.0,19.1,26.2,0.0,,,12.0,,1019.7,
525,2016-06-09,22.9,18.8,28.1,0.0,,,10.0,,1014.5,
526,2016-06-10,23.4,21.6,26.9,0.0,,,14.8,,1011.5,
527,2016-06-11,21.8,19.5,24.4,0.0,,,13.0,,1013.7,
528,2016-06-12,21.8,19.0,26.0,0.0,,,12.3,,1014.6,
529,2016-06-13,22.6,21.4,25.9,0.0,,,14.5,,1010.5,
530,2016-06-14,23.8,20.4,31.3,0.0,,,19.2,,1007.4,
531,2016-06-15,21.5,19.1,23.8,2.1,,,16.5,,1003.4,
532,2016-06-16,21.0,18.1,25.6,0.0,,,19.9,,1004.7,
533,2016-06-17,20.3,17.1,23.5,0.9,,,17.3,,1014.5,
534,2016-06-18,18.4,12.9,22.0,24.7,,,14.9,,1020.8,
535,2016-06-19,18.9,13.7,24.1,0.0,,,15.9,,1023.4,
536,2016-06-20,20.1,16.2,24.2,0.0,,,14.1,,1022.7,
537,2016-06-21,21.5,18.1,25.0,0.0,,,19.0,,1022.5,
538,2016-06-22,22.4,19.5,27.1,0.0,,,17.2,,1021.5,
539,2016-06-23,22.9,18.4,27.4,0.0,,,15.3,,1021.0,
540,2016-06-24,22.8,18.9,26.2,0.0,,,14.1,,1018.5,
541,2016-06-25,23.7,21.0,29.0,0.0,,,11.6,,1016.1,
542,2016-06-26,23.0,21.0,26.1,0.0,,,12.1,,1018.1,
543,2016-06-27,22.8,20.2,26.1,0.0,,,13.5,,1021.1,
544,2016-06-28,22.8,19.6,26.6,0.0,,,14.4,,1018.8,
545,2016-06-29,24.0,21.8,29.0,0.0,,,13.5,,1015.9,
546,2016-06-30,24.4,22.7,27.0,0.0,,,10.0,,1016.3,
547,2016-07-01,24.2,21.7,27.5,0.0,,,10.7,,1017.6,
548,2016-07-02,23.8,20.9,27.5,0.0,,,12.3,,1018.6,
549,2016-07-03,23.3,21.1,26.0,0.0,,,11.7,,1020.8,
550,2016-07-04,23.7,21.4,27.1,0.0,,,10.6,,1018.5,
551,2016-07-05,25.0,22.7,29.1,0.0,,,12.2,,1017.3,
552,2016-07-06,25.9,24.2,30.2,0.0,,,14.2,,1018.2,
553,2016-07-07,25.1,22.2,28.8,0.0,,,14.7,,1018.6,
554,2016-07-08,26.7,24.1,31.2,0.0,,,11.3,,1019.1,
555,2016-07-09,26.8,24.2,30.5,0.0,,,12.1,,1019.2,
556,2016-07-10,26.4,24.3,29.4,0.0,,,15.7,,1015.4,
557,2016-07-11,26.1,23.5,29.8,0.0,,,10.2,,1014.3,
558,2016-07-12,25.4,24.5,27.9,3.2,,,17.7,,1014.3,
559,2016-07-13,23.4,19.1,28.1,1.8,,,16.5,,1017.7,
560,2016-07-14,22.1,18.3,25.9,0.0,,,17.5,,1020.4,
561,2016-07-15,22.3,19.2,26.1,0.0,,,16.8,,1022.2,
562,2016-07-16,22.7,18.9,27.0,0.0,,,13.1,,1021.3,
563,2016-07-17,23.6,20.1,27.8,0.0,,,13.3,,1020.1,
564,2016-07-18,23.2,19.9,27.0,0.0,,,11.2,,1021.0,
565,2016-07-19,23.5,19.4,27.5,0.0,,,16.6,,1019.6,
566,2016-07-20,24.6,21.2,28.8,1.5,,,16.9,,1017.2,
567,2016-07-21,25.1,24.2,28.0,0.0,,,11.5,,1015.6,
568,2016-07-22,24.4,20.3,28.8,7.7,,,17.8,,1013.0,
569,2016-07-23,23.7,20.0,28.2,0.0,,,13.6,,1016.8,
570,2016-07-24,24.7,20.8,30.5,0.0,,,14.2,,1018.2,
571,2016-07-25,25.3,22.2,29.1,0.0,,,16.8,,1018.4,
572,2016-07-26,25.4,22.5,29.5,0.0,,,16.8,,1018.7,
573,2016-07-27,25.2,22.0,29.4,0.0,,,11.8,,1018.4,
574,2016-07-28,25.6,22.4,29.1,0.0,,,13.5,,1018.2,
575,2016-07-29,25.4,22.6,29.4,0.0,,,13.4,,1016.7,
576,2016-07-30,26.2,23.2,29.7,0.0,,,13.6,,1014.8,
577,2016-07-31,26.1,24.7,30.0,0.0,,,14.6,,1014.4,
578,2016-08-01,25.8,25.0,28.8,0.0,,,15.3,,1018.5,
579,2016-08-02,26.4,24.1,29.8,0.0,,,17.9,,1019.5,
580,2016-08-03,25.8,22.9,29.5,0.0,,,15.2,,1016.9,
581,2016-08-04,26.9,23.6,31.8,0.0,,,14.6,,1013.5,
582,2016-08-05,25.1,24.3,27.4,0.0,,,15.4,,1018.0,
583,2016-08-06,25.2,23.1,28.3,0.0,,,14.0,,1022.5,
584,2016-08-07,24.7,21.5,28.4,0.0,,,12.4,,1023.8,
585,2016-08-08,25.6,21.6,30.8,0.0,,,18.8,,1021.7,
586,2016-08-09,25.5,21.6,30.3,0.1,,,13.0,,1018.2,
587,2016-08-10,23.2,20.8,26.3,0.0,,,15.6,,1018.6,
588,2016-08-11,22.9,20.0,26.6,0.0,,,14.4,,1021.6,
589,2016-08-12,23.7,20.7,27.7,0.0,,,14.2,,1024.5,
590,2016-08-13,23.6,21.1,26.7,0.0,,,13.3,,1023.5,
591,2016-08-14,23.6,19.8,28.0,0.0,,,11.2,,1022.0,
592,2016-08-15,24.2,20.3,29.0,0.0,,,13.1,,1019.2,
593,2016-08-16,25.5,23.1,28.8,0.0,,,15.2,,1016.2,
594,2016-08-17,25.6,22.3,29.3,0.0,,,15.5,,1012.8,
595,2016-08-18,25.6,23.5,29.2,0.0,,,12.7,,1012.1,
596,2016-08-19,25.5,22.3,29.4,0.0,,,12.4,,1011.4,
597,2016-08-20,26.1,23.5,29.2,0.0,,,18.8,,1014.4,
598,2016-08-21,25.1,23.3,28.8,0.0,,,15.5,,1021.0,
599,2016-08-22,24.9,22.2,29.3,0.0,,,12.5,,1023.2,
600,2016-08-23,24.6,21.4,28.5,0.0,,,11.1,,1022.7,
601,2016-08-24,24.6,20.5,30.7,0.0,,,9.6,,1020.3,
602,2016-08-25,24.9,20.7,31.2,0.0,,,13.4,,1017.7,
603,2016-08-26,24.1,20.1,28.5,0.0,,,11.6,,1017.9,
604,2016-08-27,24.0,19.9,28.6,0.0,,,14.2,,1019.1,
605,2016-08-28,25.8,22.7,29.4,0.0,,,13.1,,1019.1,
606,2016-08-29,25.4,24.6,28.2,0.4,,,10.3,,1019.1,
607,2016-08-30,23.9,21.8,26.3,0.1,,,11.2,,1019.0,
608,2016-08-31,23.9,21.1,27.8,0.0,,,11.1,,1019.8,
609,2016-09-01,25.9,22.9,31.5,0.0,,,11.1,,1021.6,
610,2016-09-02,25.3,22.2,29.2,0.0,,,16.1,,1020.5,
611,2016-09-03,26.1,22.9,29.6,0.0,,,17.3,,1019.4,
612,2016-09-04,26.5,22.9,30.1,0.0,,,16.6,,1018.2,
613,2016-09-05,26.8,24.2,31.6,0.0,,,10.2,,1018.5,
614,2016-09-06,26.4,23.2,31.2,0.0,,,11.4,,1017.9,
615,2016-09-07,25.6,22.8,29.1,0.0,,,14.1,,1016.5,
616,2016-09-08,24.6,21.9,28.1,0.0,,,11.5,,1016.1,
617,2016-09-09,25.9,23.9,29.6,0.3,,,14.1,,1015.6,
618,2016-09-10,24.4,21.0,28.4,0.0,,,13.7,,1015.9,
619,2016-09-11,24.9,21.2,29.4,0.0,,,16.8,,1016.6,
620,2016-09-12,25.1,21.8,29.3,0.0,,,11.4,,1016.5,
621,2016-09-13,25.0,18.7,29.4,17.6,,,11.5,,1013.8,
622,2016-09-14,21.4,16.2,26.6,0.4,,,18.1,,1009.6,
623,2016-09-15,19.9,14.9,25.6,0.6,,,11.2,,1013.9,
624,2016-09-16,20.8,15.7,26.2,0.0,,,11.3,,1016.4,
625,2016-09-17,19.8,17.8,24.1,3.6,,,14.6,,1018.4,
626,2016-09-18,19.2,15.7,23.8,0.0,,,13.0,,1017.4,
627,2016-09-19,20.9,16.6,26.9,0.0,,,17.6,,1017.1,
628,2016-09-20,21.1,18.1,26.9,0.0,,,12.6,,1015.1,
629,2016-09-21,21.5,17.3,26.2,0.0,,,13.4,,1015.8,
630,2016-09-22,22.0,18.0,26.1,0.0,,,13.6,,1019.4,
631,2016-09-23,21.7,18.0,25.8,14.4,,,16.9,,1023.1,
632,2016-09-24,20.6,17.7,24.9,0.0,,,13.4,,1022.4,
633,2016-09-25,20.8,17.6,25.7,,,,14.1,,1020.6,
634,2016-09-26,20.6,16.3,25.2,0.0,,,15.6,,1020.9,
635,2016-09-27,22.2,19.6,25.9,0.2,,,12.1,,1023.7,
636,2016-09-28,21.8,18.0,26.6,0.0,,,17.3,,1028.0,
637,2016-09-29,20.7,16.6,25.5,0.0,,,13.6,,1026.2,
638,2016-09-30,20.9,17.2,25.8,0.0,,,13.0,,1019.2,
639,2016-10-01,21.1,17.7,25.5,0.0,,,15.2,,1013.7,
640,2016-10-02,21.9,19.6,25.7,7.7,,,10.9,,1016.1,
641,2016-10-03,21.9,19.8,23.9,0.0,,,16.0,,1021.5,
642,2016-10-04,21.4,19.1,25.3,0.0,,,13.2,,1020.8,
643,2016-10-05,20.5,17.1,24.4,13.7,,,11.3,,1019.6,
644,2016-10-06,18.1,14.6,21.4,1.9,,,16.6,,1012.9,
645,2016-10-07,18.8,13.9,24.4,0.0,,,15.2,,1014.4,
646,2016-10-08,20.3,18.5,23.5,0.0,,,15.2,,1017.2,
647,2016-10-09,19.0,17.8,20.7,1.2,,,13.5,,1019.3,
648,2016-10-10,17.3,15.4,19.4,0.2,,,9.8,,1018.3,
649,2016-10-11,16.8,14.1,20.9,0.0,,,16.4,,1013.9,
650,2016-10-12,15.4,12.7,19.7,47.7,,,14.3,,1010.1,
651,2016-10-13,17.6,15.8,21.4,12.4,,,12.0,,1001.7,
652,2016-10-14,17.3,13.9,21.4,,,,11.8,,1002.9,
653,2016-10-15,17.4,13.1,23.5,0.0,,,12.8,,1014.7,
654,2016-10-16,18.3,13.6,24.1,0.0,,,13.9,,1019.4,
655,2016-10-17,18.7,15.8,23.9,0.0,,,11.5,,1021.7,
656,2016-10-18,19.2,16.7,23.5,0.0,,,14.5,,1023.8,
657,2016-10-19,17.9,15.6,21.7,0.6,,,15.3,,1021.4,
658,2016-10-20,17.2,16.2,18.4,,,,12.8,,1016.4,
659,2016-10-21,14.3,13.3,16.6,5.5,,,13.7,,1015.4,
660,2016-10-22,15.9,13.6,19.0,2.1,,,13.4,,1011.9,
661,2016-10-23,18.8,16.0,23.7,0.0,,,10.3,,1008.8,
662,2016-10-24,19.7,17.4,23.3,2.2,,,13.5,,1012.3,
663,2016-10-25,19.7,18.8,22.0,1.2,,,10.9,,1018.4,
664,2016-10-26,19.0,17.3,22.2,0.0,,,9.2,,1022.6,
665,2016-10-27,18.4,16.1,22.8,0.0,,,9.7,,1026.9,
666,2016-10-28,17.3,14.5,21.8,0.0,,,8.7,,1030.5,
667,2016-10-29,16.6,13.0,21.4,0.0,,,12.0,,1027.5,
668,2016-10-30,15.9,12.4,20.2,0.0,,,12.5,,1023.2,
669,2016-10-31,16.0,13.7,19.7,0.0,,,8.7,,1023.3,
670,2016-11-01,17.0,13.8,22.2,0.0,,,13.2,,1023.3,
671,2016-11-02,16.2,12.9,21.3,0.0,,,12.9,,1019.6,
672,2016-11-03,15.2,11.3,20.1,0.0,,,13.4,,1017.7,
673,2016-11-04,16.2,12.8,21.4,0.6,,,9.8,,1017.1,
674,2016-11-05,18.2,14.2,23.2,0.0,,,16.0,,1007.2,
675,2016-11-06,13.8,9.7,17.6,0.0,,,15.7,,1006.3,
676,2016-11-07,10.4,7.8,15.8,0.0,,,9.9,,1010.0,
677,2016-11-08,10.4,6.0,16.9,0.0,,,19.8,,1013.5,
678,2016-11-09,13.8,9.1,19.6,0.0,,,24.4,,1014.7,
679,2016-11-10,13.4,9.5,19.4,0.0,,,16.3,,1019.9,
680,2016-11-11,12.9,9.2,19.1,1.1,,,11.5,,1020.5,
681,2016-11-12,13.8,11.6,17.5,0.1,,,9.8,,1021.5,
682,2016-11-13,13.3,9.9,19.2,0.2,,,11.8,,1021.9,
683,2016-11-14,13.7,10.2,18.8,0.0,,,14.5,,1023.9,
684,2016-11-15,11.1,7.8,16.1,0.0,,,14.2,,1028.3,
685,2016-11-16,10.4,6.3,16.4,0.0,,,13.4,,1025.8,
686,2016-11-17,11.9,7.5,18.4,0.0,,,13.2,,1020.2,
687,2016-11-18,13.8,9.1,19.2,0.0,,,12.9,,1014.8,
688,2016-11-19,14.3,11.6,18.3,0.0,,,13.4,,1014.6,
689,2016-11-20,15.0,11.4,19.4,2.5,,,13.7,,1010.3,
690,2016-11-21,17.7,16.1,19.3,9.0,,,23.2,,1005.5,
691,2016-11-22,16.8,15.0,19.2,4.6,,,14.3,,1006.3,
692,2016-11-23,16.7,11.9,20.3,17.2,,,22.0,,1004.2,
693,2016-11-24,11.2,8.2,15.9,0.0,,,12.4,,1008.8,
694,2016-11-25,9.8,7.3,15.7,0.0,,,14.2,,1012.6,
695,2016-11-26,12.0,8.6,16.8,1.9,,,21.3,,1013.2,
696,2016-11-27,14.1,12.0,16.7,40.4,,,20.0,,1011.7,
697,2016-11-28,12.3,8.6,16.0,0.0,,,14.7,,1012.5,
698,2016-11-29,12.1,8.4,16.0,0.2,,,19.9,,1022.7,
699,2016-11-30,11.4,7.8,14.9,0.0,,,13.5,,1032.0,
700,2016-12-01,9.2,5.2,15.5,0.0,,,17.6,,1027.7,
701,2016-12-02,8.9,4.2,16.4,0.0,,,16.9,,1019.2,
702,2016-12-03,9.2,4.1,14.6,0.0,,,16.7,,1016.4,
703,2016-12-04,13.4,10.5,17.5,0.6,,,21.7,,1017.6,
704,2016-12-05,15.4,12.6,17.3,0.0,,,31.8,,1020.5,
705,2016-12-06,12.8,10.4,18.2,0.0,,,11.6,,1026.4,
706,2016-12-07,11.5,7.9,16.9,0.0,,,15.3,,1031.1,
707,2016-12-08,10.7,7.0,17.8,0.0,,,14.8,,1034.6,
708,2016-12-09,11.1,6.7,17.4,0.0,,,16.8,,1032.5,
709,2016-12-10,11.4,7.4,17.3,0.0,,,14.1,,1028.7,
710,2016-12-11,10.7,7.3,16.8,0.0,,,15.7,,1024.9,
711,2016-12-12,10.1,6.4,17.8,0.0,,,15.9,,1022.4,
712,2016-12-13,10.3,6.4,16.9,0.0,,,14.3,,1025.2,
713,2016-12-14,10.9,7.7,16.5,0.0,,,15.1,,1022.9,
714,2016-12-15,9.8,7.2,14.2,0.0,,,16.4,,1022.4,
715,2016-12-16,11.8,9.1,15.9,3.9,,,19.8,,1022.0,
716,2016-12-17,12.7,8.0,14.8,,,,30.2,,1032.4,
717,2016-12-18,9.6,6.2,14.2,0.0,,,21.5,,1031.2,
718,2016-12-19,8.5,6.4,11.2,13.9,,,21.7,,1017.4,
719,2016-12-20,10.3,8.7,13.2,3.8,,,20.6,,1014.9,
720,2016-12-21,11.1,8.6,15.8,0.0,,,21.1,,1024.0,
721,2016-12-22,10.8,7.8,17.8,0.0,,,17.3,,1031.8,
722,2016-12-23,10.1,7.2,15.8,0.0,,,18.2,,1034.6,
723,2016-12-24,10.1,7.3,16.3,0.0,,,16.1,,1035.8,
724,2016-12-25,9.7,7.0,14.8,0.0,,,19.5,,1031.9,
725,2016-12-26,10.4,6.6,16.7,0.0,,,15.6,,1030.7,
726,2016-12-27,9.9,6.5,17.4,0.0,,,12.0,,1032.8,
727,2016-12-28,9.3,5.0,15.9,0.0,,,14.4,,1035.7,
728,2016-12-29,8.3,4.4,14.7,0.0,,,19.9,,1033.3,
729,2016-12-30,8.4,4.8,15.8,0.0,,,16.4,,1035.1,
730,2016-12-31,8.4,5.3,14.8,0.0,,,13.5,,1032.5,
731,2017-01-01,7.0,3.3,12.4,0.0,,,15.7,,1025.4,
732,2017-01-02,7.2,2.8,14.3,0.0,,,18.6,,1022.2,
733,2017-01-03,6.8,3.7,12.5,0.0,,,19.8,,1022.9,
734,2017-01-04,8.8,6.3,14.6,0.0,,,16.6,,1022.7,
735,2017-01-05,7.8,4.6,13.1,0.0,,,17.3,,1022.7,
736,2017-01-06,6.0,1.8,13.3,0.0,,,16.2,,1028.8,
