date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-02-24 00:00:00,26.9,24.6,29.8,2,,,8.8,,1008.6,
2021-02-25 00:00:00,26.9,23.6,31,4.3,,,6.5,,1008.2,
2021-02-26 00:00:00,27.3,23,31.9,0,,,5.3,,1008.2,
2021-02-27 00:00:00,27.4,23.5,30.6,2.3,,,6.2,,1009.3,
2021-02-28 00:00:00,25.9,24.2,29,2,,,7.5,,1010.9,
2021-03-01 00:00:00,26.9,23.5,30.2,42.9,,,8,,1011.9,
2021-03-02 00:00:00,25.7,24,28.3,5,,,7.9,,1012.5,
2021-03-03 00:00:00,26.4,24.1,29.2,2.8,,,9.3,,1012.8,
2021-03-04 00:00:00,26.6,24.6,28.9,3,,,11.2,,1012.8,
2021-03-05 00:00:00,26.8,23,30.6,0,,,9.6,,1013,
2021-03-06 00:00:00,26.1,23.9,29,4.1,,,10.2,,1013,
2021-03-07 00:00:00,26.9,22,30.1,0,,,10,,1012.4,
2021-03-08 00:00:00,26.6,23.3,30.3,0.8,,,8.8,,1012.3,
2021-03-09 00:00:00,24.7,23.8,30.3,0,,,9.2,,1012.2,
2021-03-10 00:00:00,24.5,22.5,26.8,84.8,,,11,,1011.4,
2021-03-11 00:00:00,24.7,23.6,26.5,40.2,,,5.6,,1010.9,
2021-03-12 00:00:00,25.1,23.5,27.4,8,,,6.7,,1010.7,
2021-03-13 00:00:00,27.1,22.5,32,5.8,,,5.4,,1010.4,
2021-03-14 00:00:00,25.5,22.6,28.6,2,,,5.6,,1009.9,
2021-03-15 00:00:00,27.7,23,31.8,0.3,,,5.7,,1010.1,
2021-03-16 00:00:00,26.9,23.8,31.8,0,,,6.2,,1010.3,
2021-03-17 00:00:00,27.8,24,31.8,0,,,6.3,,1010.3,
2021-03-18 00:00:00,27.4,24.5,31.2,3.9,,,7.3,,1009.1,
2021-03-19 00:00:00,27.3,24,31,6.1,,,6.9,,1008.5,
2021-03-20 00:00:00,27.6,25,31.4,0,,,6.3,,1007.5,
2021-03-21 00:00:00,26.3,24.4,31.8,19.3,,,7.1,,1008.8,
2021-03-22 00:00:00,26.5,24.1,29.5,3.4,,,8.6,,1010.6,
2021-03-23 00:00:00,27.2,24.8,31,6.1,,,10.5,,1010.8,
2021-03-24 00:00:00,25.7,24.5,30.1,26.4,,,8.1,,1010,
2021-03-25 00:00:00,27.3,22.9,31.1,18.8,,,6.6,,1009.6,
2021-03-26 00:00:00,27.3,23.5,30.8,0.3,,,8.4,,1009.1,
2021-03-27 00:00:00,26.3,24,30.8,6.1,,,7.5,,1009.1,
2021-03-28 00:00:00,27.6,23.7,31.5,43.4,,,7.8,,1008.3,
2021-03-29 00:00:00,27.6,23.6,31.4,7.4,,,7.3,,1007.6,
2021-03-30 00:00:00,27,24.2,30.8,148.3,,,7.7,,1006.3,
2021-03-31 00:00:00,27.1,23.8,29.5,19.3,,,8.5,,1006.4,
2021-04-01 00:00:00,26.5,24.6,30,46.7,,,8.2,,1007.1,
2021-04-02 00:00:00,26.8,24.8,30.1,17.5,,,7.6,,1008.4,
2021-04-03 00:00:00,27.3,23.7,31.3,25.7,,,7.4,,1008.9,
2021-04-04 00:00:00,27.6,23.6,32,0.3,,,8.5,,1009,
2021-04-05 00:00:00,27.6,23.8,31.8,0.8,,,8.4,,1010.2,
2021-04-06 00:00:00,27.6,22.8,31.8,0,,,9.3,,1010.7,
2021-04-07 00:00:00,27.8,23.8,31.8,0.3,,,11,,1009.8,
2021-04-08 00:00:00,26.6,24.5,31.9,0,,,7.8,,1009.2,
2021-04-09 00:00:00,27.2,23,31,10.4,,,6.1,,1010.1,
2021-04-10 00:00:00,27.4,24,31.7,0,,,7.3,,1011.2,
2021-04-11 00:00:00,27.1,22.4,32,88.9,,,9.6,,1012.1,
2021-04-12 00:00:00,27.3,23.6,31.4,0,,,6.9,,1011.2,
2021-04-13 00:00:00,27.7,23.6,30.8,1.3,,,5.8,,1009.9,
2021-04-14 00:00:00,26.2,24.3,29.5,9.4,,,5.5,,1009.4,
2021-04-15 00:00:00,26.6,23.9,30.9,3.2,,,6,,1009,
2021-04-16 00:00:00,26.5,23.6,30.1,3,,,7,,1009,
2021-04-17 00:00:00,26.8,24.3,29.5,0,,,14.4,,1006.9,
2021-04-18 00:00:00,27.6,24.6,32.2,0.5,,,10.5,,1005.1,
2021-04-19 00:00:00,26.9,23.6,31.6,3.6,,,9,,1006.1,
2021-04-20 00:00:00,28.2,24.9,36.2,3.3,,,8.3,,1007.2,
2021-04-21 00:00:00,29.4,23.7,36.1,1.4,,,6.5,,1008.3,
2021-04-22 00:00:00,28.1,24.7,34.8,11.1,,,3.9,,1008.6,
2021-04-23 00:00:00,27.4,23.6,32.6,7.5,,,5.6,,1008.3,
2021-04-24 00:00:00,28.6,24,35.3,6.1,,,6,,1009.1,
2021-04-25 00:00:00,27.1,24.7,32.2,3.7,,,5.6,,1009.6,
2021-04-26 00:00:00,27.1,24.4,30.7,0,,,6,,1010.7,
2021-04-27 00:00:00,25,24.6,28,10.9,,,6,,1011.9,
2021-04-28 00:00:00,27.1,22.8,31,2,,,6.6,,1012.2,
2021-04-29 00:00:00,27.7,24.7,31.2,0.3,,,6.8,,1011.2,
2021-04-30 00:00:00,27.7,23.5,31.8,0,,,6.4,,1011.3,
2021-05-01 00:00:00,27.7,23.7,31.5,8.7,,,6.9,,1011.9,
2021-05-02 00:00:00,27.3,24,30.5,26.9,,,6.9,,1011.7,
2021-05-03 00:00:00,27.9,24.6,30.9,22.6,,,8.5,,1009.6,
2021-05-04 00:00:00,27.9,24.5,30.8,0.3,,,7.9,,1009.4,
2021-05-05 00:00:00,28.1,25,30.6,8.4,,,9.3,,1009.2,
2021-05-06 00:00:00,28,24.8,31.9,9.9,,,7.6,,1009.7,
2021-05-07 00:00:00,25.6,24.9,30.4,15,,,7.5,,1009.9,
2021-05-08 00:00:00,27.7,23.5,31.6,39.1,,,4.9,,1009.2,
2021-05-09 00:00:00,27.7,24.4,30.2,14.2,,,5.5,,1009,
2021-05-10 00:00:00,27.1,24,29.5,2,,,4.4,,1009.2,
2021-05-11 00:00:00,27.2,24.6,31.5,3.6,,,4.6,,1009.4,
2021-05-12 00:00:00,26.4,24.8,30.4,8.1,,,6.4,,1009.2,
2021-05-13 00:00:00,27.3,24.1,30.5,16.3,,,10.1,,1008,
2021-05-14 00:00:00,27.2,24.4,31.3,84.1,,,13.2,,1008.1,
2021-05-15 00:00:00,26.5,24.4,30.5,11.2,,,7.5,,1009.2,
2021-05-16 00:00:00,27,24.4,30.1,2.8,,,6.6,,1009,
2021-05-17 00:00:00,27.6,24.8,31.5,10.7,,,6.3,,1009,
2021-05-18 00:00:00,26.5,25,29.3,62.7,,,4.9,,1009.1,
2021-05-19 00:00:00,28.2,24.5,33.2,1.3,,,3.5,,1009.2,
2021-05-20 00:00:00,28.1,24.4,32.8,0,,,4.5,,1010.2,
2021-05-21 00:00:00,27,23.5,32.4,0.8,,,5.8,,1010.3,
2021-05-22 00:00:00,27.9,24.3,32,21.1,,,5.9,,1009.2,
2021-05-23 00:00:00,28.3,25,32.1,6.1,,,6.4,,1009.4,
2021-05-24 00:00:00,29,25.4,31.8,0,,,4,,1010.3,
2021-05-25 00:00:00,25.8,24.9,31.8,6.6,,,5.1,,1010.5,
2021-05-26 00:00:00,27.7,23.8,31.5,78.7,,,4,,1010.1,
2021-05-27 00:00:00,29.1,24.6,32.9,8.4,,,4.3,,1010.6,
2021-05-28 00:00:00,29,24.5,33.4,3.3,,,4.3,,1010.5,
2021-05-29 00:00:00,29.2,25.5,33.5,2.5,,,6.1,,1009.4,
2021-05-30 00:00:00,28.2,25,33.5,0.5,,,5.8,,1008.2,
2021-05-31 00:00:00,24.8,24.9,26.7,20.6,,,8.7,,1006.8,
2021-06-01 00:00:00,24.7,23.1,27.2,103.9,,,10.7,,1006.2,
2021-06-02 00:00:00,27.9,25,31.9,1.5,,,8.1,,1008.6,
2021-06-03 00:00:00,27.4,23.8,31,1.2,,,6,,1010.3,
2021-06-04 00:00:00,27.1,24.3,30.9,16.4,,,4.2,,1010.2,
2021-06-05 00:00:00,26.4,24.2,29.8,13.7,,,3.7,,1009.8,
2021-06-06 00:00:00,26.3,24.3,30.5,29.3,,,4.9,,1009.5,
2021-06-07 00:00:00,28.3,24.1,32.3,0,,,4.9,,1010.3,
2021-06-08 00:00:00,27.7,23.5,32,77,,,4.1,,1010.5,
2021-06-09 00:00:00,28.3,24.2,34.2,0,,,4.7,,1009.4,
2021-06-10 00:00:00,28.6,23.4,32.9,61.7,,,4,,1008.5,
2021-06-11 00:00:00,28,24,33.4,0,,,6.1,,1009,
2021-06-12 00:00:00,26.5,24.1,29.4,35.1,,,6,,1011,
2021-06-13 00:00:00,28.5,23.7,33.2,0,,,6.2,,1011.1,
2021-06-14 00:00:00,28,24.1,32.3,5.9,,,5.9,,1010.9,
2021-06-15 00:00:00,29.6,23.9,33.7,0.5,,,7.7,,1010.3,
2021-06-16 00:00:00,28.5,24.9,32.8,10,,,6.7,,1011.4,
2021-06-17 00:00:00,28.5,24.9,33.2,1.5,,,5.8,,1011.7,
2021-06-18 00:00:00,29.1,24.2,34.7,0,,,6.3,,1011,
2021-06-19 00:00:00,28.3,23.9,35.2,6.2,,,5.3,,1010.7,
2021-06-20 00:00:00,28.3,23.6,32.8,3.2,,,5.4,,1009.9,
2021-06-21 00:00:00,28.3,23.9,34.5,11,,,5.4,,1010.4,
2021-06-22 00:00:00,27.8,23.6,33.4,2.6,,,4.7,,1011.5,
2021-06-23 00:00:00,28.6,23,32.7,1.8,,,6,,1011.4,
2021-06-24 00:00:00,28.1,23.8,33.9,0,,,4.3,,1010.9,
2021-06-25 00:00:00,28.7,23.4,34.3,5.7,,,6.1,,1011,
2021-06-26 00:00:00,28.6,23.1,32.6,1.6,,,5.1,,1011.1,
2021-06-27 00:00:00,26.9,23.2,32.4,18.8,,,5.3,,1011,
2021-06-28 00:00:00,28.5,22.8,32.7,0.8,,,6.6,,1010.4,
2021-06-29 00:00:00,29.2,24.3,33.3,0,,,5.9,,1010.3,
2021-06-30 00:00:00,29.1,24.9,34.5,4.2,,,4.9,,1010.3,
2021-07-01 00:00:00,28.2,24.9,33.9,0.3,,,4.5,,1010,
2021-07-02 00:00:00,27.6,24.4,33.2,11.7,,,4.5,,1009.1,
2021-07-03 00:00:00,26.8,24,32.5,0,,,6.2,,1007.4,
2021-07-04 00:00:00,27.2,23.5,34,14.5,,,5.2,,1007.7,
2021-07-05 00:00:00,27.1,23.3,31.1,3.3,,,7,,1008.8,
2021-07-06 00:00:00,27.3,23.8,32.1,0,,,5.9,,1009.4,
2021-07-07 00:00:00,24.6,24.2,27.3,17.8,,,5.3,,1010.1,
2021-07-08 00:00:00,26.3,22.6,30.6,17.3,,,5.3,,1009.4,
2021-07-09 00:00:00,26,23.5,29.5,73.4,,,3.2,,1008.8,
2021-07-10 00:00:00,27.7,23.2,32.7,1,,,6.4,,1009.1,
2021-07-11 00:00:00,26.7,24.1,29.4,1.4,,,6,,1009.7,
2021-07-12 00:00:00,26.6,24.3,29.2,7.2,,,5.2,,1009.1,
2021-07-13 00:00:00,26.5,24.4,31,39.1,,,4,,1008.1,
2021-07-14 00:00:00,28.2,23.5,32.4,3.8,,,5.6,,1007.9,
2021-07-15 00:00:00,28.2,23.8,34.5,0,,,6.9,,1008.5,
2021-07-16 00:00:00,27.2,23.8,32.4,30.7,,,6.4,,1009.4,
2021-07-17 00:00:00,28.2,23.6,32.7,1.5,,,4.8,,1007.8,
2021-07-18 00:00:00,28.7,24.7,35.4,0,,,6.4,,1007.7,
2021-07-19 00:00:00,28.8,23.7,34.3,6.4,,,6.4,,1008.7,
2021-07-20 00:00:00,28.5,25.4,36.3,0,,,7.8,,1008.9,
2021-07-21 00:00:00,29.2,23.8,35.2,49.5,,,9.4,,1008,
2021-07-22 00:00:00,29.9,24.9,36.4,1.5,,,12.3,,1006.7,
2021-07-23 00:00:00,30.9,25,37.5,0,,,13,,1006.4,
2021-07-24 00:00:00,30.4,26.1,37.9,0.1,,,11.4,,1007.9,
2021-07-25 00:00:00,30.6,25.8,37.9,1.1,,,10,,1008.6,
2021-07-26 00:00:00,30.6,25.6,36.8,0.2,,,7.5,,1007.4,
2021-07-27 00:00:00,30.7,25.2,36.7,1.1,,,8.7,,1006.8,
2021-07-28 00:00:00,28.6,26.6,35.6,6,,,8.3,,1007.8,
2021-07-29 00:00:00,27.8,23.6,34.3,6.9,,,6.5,,1009,
2021-07-30 00:00:00,28.1,23.6,33.6,8.4,,,6,,1009.7,
2021-07-31 00:00:00,28.9,23.5,35.1,3.4,,,7.1,,1009.4,
2021-08-01 00:00:00,28,23.8,33.3,2,,,7.3,,1008.2,
2021-08-02 00:00:00,28.8,22.8,35.5,5.3,,,8.4,,1008.1,
2021-08-03 00:00:00,28.2,25.6,34.7,2.6,,,7.9,,1009.2,
2021-08-04 00:00:00,28.8,24,34.5,0,,,7.3,,1010.4,
2021-08-05 00:00:00,28.2,25.5,31.6,1.6,,,6.2,,1010.5,
2021-08-06 00:00:00,28.6,24.4,34.5,16,,,6.6,,1011.2,
2021-08-07 00:00:00,28.8,23.9,35.3,3.5,,,7.6,,1011.7,
2021-08-08 00:00:00,26,24,28.5,0.5,,,5.6,,1011.8,
2021-08-09 00:00:00,26,23.6,28.8,3.6,,,4.8,,1010.7,
2021-08-10 00:00:00,28.1,23.4,32.7,0,,,6.4,,1010.8,
2021-08-11 00:00:00,28.7,24.3,32.5,0.5,,,7.1,,1012.1,
2021-08-12 00:00:00,28,23.9,32.9,4,,,5.5,,1012,
2021-08-13 00:00:00,26.6,24.4,32.2,8.9,,,4.3,,1010.1,
2021-08-14 00:00:00,26.3,23.9,32.5,1.6,,,6.1,,1010.3,
2021-08-15 00:00:00,27.8,22.4,31.5,1.5,,,6.6,,1011.6,
2021-08-16 00:00:00,27.6,24.8,30.5,11.9,,,5,,1011.9,
2021-08-17 00:00:00,27.1,24.2,32,10.4,,,4.5,,1010.3,
2021-08-18 00:00:00,28.6,23.7,33.3,0,,,5.4,,1009,
2021-08-19 00:00:00,28.8,23.5,33.4,1.3,,,6.7,,1009,
2021-08-20 00:00:00,28.8,24.1,32.7,0,,,5.9,,1010,
2021-08-21 00:00:00,26.9,24.5,31.7,4.3,,,5.6,,1010,
2021-08-22 00:00:00,28.3,23.6,32.6,3,,,6.1,,1010,
2021-08-23 00:00:00,27.7,23.7,33.4,1.8,,,5.7,,1009.8,
2021-08-24 00:00:00,27.3,22.8,32.7,22.6,,,5.4,,1009.8,
2021-08-25 00:00:00,27.6,23.9,32.5,27.7,,,4.2,,1009.5,
2021-08-26 00:00:00,26.6,23.9,31.6,2.5,,,4.1,,1009,
2021-08-27 00:00:00,28.3,23.9,32.4,0,,,6.6,,1008.5,
2021-08-28 00:00:00,26.4,24.1,29.3,4.1,,,5.9,,1009,
2021-08-29 00:00:00,27.8,23.5,32.1,0.3,,,6.8,,1009.1,
2021-08-30 00:00:00,26.1,23.8,30.8,0,,,5.8,,1009.9,
2021-08-31 00:00:00,28,23.2,32.4,1.8,,,5.1,,1009.7,
2021-09-01 00:00:00,27.3,24.6,32.7,0,,,5.3,,1009.8,
2021-09-02 00:00:00,27.8,23.2,32.8,16.8,,,6.5,,1009.4,
2021-09-03 00:00:00,28.7,22.9,32.9,3.6,,,5.6,,1008.7,
2021-09-04 00:00:00,28.9,24,33.4,0.3,,,4.2,,1009.4,
2021-09-05 00:00:00,26.7,24.5,29.8,1,,,4.6,,1009.7,
2021-09-06 00:00:00,25.9,24.3,29.5,3.8,,,5.8,,1008.8,
2021-09-07 00:00:00,26.7,24,31.9,24.5,,,5.3,,1008.1,
2021-09-08 00:00:00,28.4,23.2,35,9.4,,,6,,1007.9,
2021-09-09 00:00:00,28.6,23.9,34.9,29.5,,,6.6,,1008.6,
2021-09-10 00:00:00,27.9,24.6,32.3,0.3,,,7.6,,1010.2,
2021-09-11 00:00:00,27.8,24.5,32,3,,,5.3,,1010.3,
2021-09-12 00:00:00,27.4,23.6,32.2,1,,,5.5,,1009,
2021-09-13 00:00:00,28.3,23.7,32.5,0.3,,,6,,1010.8,
2021-09-14 00:00:00,27.1,24.4,29.5,0,,,5.6,,1012,
2021-09-15 00:00:00,25.9,24.8,32.3,0.5,,,5.4,,1010.9,
2021-09-16 00:00:00,27,23.5,30.8,1.8,,,4.9,,1009.3,
2021-09-17 00:00:00,26.7,24,32.4,0,,,4.5,,1008.6,
2021-09-18 00:00:00,27.4,23,33,24.1,,,3.8,,1009.5,
2021-09-19 00:00:00,26.9,23.7,32.4,0.8,,,4.7,,1009.6,
2021-09-20 00:00:00,26.4,23.4,31.2,48,,,4.8,,1010,
2021-09-21 00:00:00,27,23.2,31.3,75.9,,,7.1,,1009.5,
2021-09-22 00:00:00,26.9,24.3,31,0,,,4.4,,1010.8,
2021-09-23 00:00:00,27.7,23.5,32.2,0.3,,,7.2,,1010.9,
2021-09-24 00:00:00,28.2,23.6,33.4,1.5,,,7.7,,1009.2,
2021-09-25 00:00:00,27.1,24.6,32.7,5.6,,,4.1,,1008.1,
2021-09-26 00:00:00,27,23.4,31.6,10.9,,,5.7,,1007.8,
2021-09-27 00:00:00,27.9,23.3,35.2,27.2,,,6,,1007.5,
2021-09-28 00:00:00,27.6,23.7,32.9,5.1,,,5.7,,1007.6,
2021-09-29 00:00:00,29,23.9,33.9,0,,,5.3,,1008.3,
2021-09-30 00:00:00,28.7,24.4,33.7,4.2,,,6.1,,1009,
2021-10-01 00:00:00,28.4,23.1,34,1.3,,,5,,1009.5,
2021-10-02 00:00:00,28.4,23.6,34.1,3.3,,,6.3,,1009.2,
2021-10-03 00:00:00,24.9,23.5,26.5,0.8,,,5.8,,1007.8,
2021-10-04 00:00:00,27.7,23.4,32.2,14,,,7.2,,1005.3,
2021-10-05 00:00:00,27.3,24.5,32.8,10.2,,,5,,1006.5,
2021-10-06 00:00:00,28,23.9,33.5,9.4,,,3.7,,1007.3,
2021-10-07 00:00:00,29.2,24.7,34.2,0,,,6.7,,1006.3,
2021-10-08 00:00:00,26.4,25.1,30.8,4.7,,,14.5,,1006.4,
2021-10-09 00:00:00,25.5,24.4,26.7,2.3,,,12,,1006.1,
2021-10-10 00:00:00,28.9,23.3,33.3,2.3,,,8.9,,1004.6,
2021-10-11 00:00:00,29.8,23.4,35.7,0,,,11.5,,1003.9,
2021-10-12 00:00:00,29.1,25.2,36.2,0,,,8.2,,1006.2,
2021-10-13 00:00:00,27.7,24.1,32.4,0,,,4.8,,1008,
2021-10-14 00:00:00,28.9,24.4,33.6,7.9,,,3.4,,1007.5,
2021-10-15 00:00:00,26.7,23.6,32.6,2.3,,,4.8,,1007.2,
2021-10-16 00:00:00,28.1,24,32.9,37.6,,,5.5,,1009.1,
2021-10-17 00:00:00,28.3,25,31.5,24.4,,,5.5,,1010.2,
2021-10-18 00:00:00,28.5,23.6,32.3,0,,,6.1,,1010.9,
2021-10-19 00:00:00,27.8,24.8,31.3,10.2,,,6.6,,1012.5,
2021-10-20 00:00:00,26.2,24,29,13.5,,,4.9,,1012.5,
2021-10-21 00:00:00,26.9,23.3,30.9,9.1,,,5.8,,1011.2,
2021-10-22 00:00:00,27.2,23.4,32.4,0,,,5.5,,1010.6,
2021-10-23 00:00:00,27.9,24,32.2,9.1,,,6.2,,1010.5,
2021-10-24 00:00:00,26.3,24.4,30.7,0,,,4.4,,1010.3,
2021-10-25 00:00:00,27.3,23.7,32.8,0,,,4.7,,1009.7,
2021-10-26 00:00:00,27.2,23.6,31.3,23.1,,,5.6,,1010.2,
2021-10-27 00:00:00,27.2,23.4,31.7,11.9,,,3.5,,1010.9,
2021-10-28 00:00:00,28,23.2,31.3,98.3,,,6.6,,1010.8,
2021-10-29 00:00:00,27.1,23.8,31,16.8,,,5.9,,1011.9,
2021-10-30 00:00:00,27.7,23.9,32,0,,,9.3,,1012,
2021-10-31 00:00:00,24.7,23.8,26.7,16.5,,,8.6,,1012.1,
2021-11-01 00:00:00,26.7,23.3,30.6,60.2,,,8.2,,1011.4,
2021-11-02 00:00:00,27.2,23.4,32.3,83.6,,,6.3,,1010.5,
2021-11-03 00:00:00,26.3,22.4,32.7,0,,,5.8,,1009.8,
2021-11-04 00:00:00,27.9,22,32.2,2.7,,,6.1,,1009.5,
2021-11-05 00:00:00,27.5,23.2,32.5,2.5,,,6.2,,1008.9,
2021-11-06 00:00:00,27,23.7,31,12.4,,,6,,1007.6,
2021-11-07 00:00:00,28,24,31,9.1,,,5.9,,1008.3,
2021-11-08 00:00:00,27.6,24.8,31.1,0.8,,,7.6,,1008.7,
2021-11-09 00:00:00,26.3,24,30,74.2,,,9.8,,1009.4,
2021-11-10 00:00:00,27.2,23.4,30.4,41.1,,,6.2,,1009.9,
2021-11-11 00:00:00,27.4,24.5,31.5,0.3,,,5.2,,1009.3,
2021-11-12 00:00:00,26.3,24.6,30.4,52.8,,,5.2,,1010,
2021-11-13 00:00:00,26.9,23.3,30.3,4.3,,,5.7,,1009.7,
2021-11-14 00:00:00,26.2,23.8,29.3,2.1,,,5.4,,1009.5,
2021-11-15 00:00:00,26.6,22.9,31,7.1,,,6.1,,1008.9,
2021-11-16 00:00:00,26.9,23.2,30.4,1.3,,,4,,1008.6,
2021-11-17 00:00:00,27.1,24,32,1,,,4.6,,1009.1,
2021-11-18 00:00:00,27.9,23.8,33.4,0,,,4.9,,1007.7,
2021-11-19 00:00:00,27.5,23.8,33,0.3,,,4.8,,1007.4,
2021-11-20 00:00:00,28,23.9,32.2,6.1,,,4.9,,1007.9,
2021-11-21 00:00:00,28.1,23.5,32.6,0.5,,,5.9,,1009.6,
2021-11-22 00:00:00,26.7,24.2,30.3,15.5,,,7,,1010,
2021-11-23 00:00:00,27,23.2,31.4,13.7,,,7.6,,1009.3,
2021-11-24 00:00:00,25.2,23.9,27.3,11.7,,,7,,1009.2,
2021-11-25 00:00:00,24.4,23.6,26.6,129.5,,,4.2,,1009.1,
2021-11-26 00:00:00,24.2,22.6,25.5,8.1,,,5.4,,1009.3,
2021-11-27 00:00:00,25.3,24.3,26.8,14.3,,,6.6,,1009.6,
2021-11-28 00:00:00,26.4,23.5,30.2,38.9,,,6.7,,1009.6,
2021-11-29 00:00:00,27.6,23.4,32,66.3,,,5.2,,1008.5,
2021-11-30 00:00:00,27.5,24,32.5,0,,,5.2,,1008,
2021-12-01 00:00:00,27.4,23.6,32.2,0,,,6.7,,1007.9,
2021-12-02 00:00:00,28.2,24.1,32.2,5.3,,,6.5,,1008.3,
2021-12-03 00:00:00,24.6,24.1,26,1,,,9.9,,1010.8,
2021-12-04 00:00:00,26.7,22,31.8,54.9,,,12.7,,1010.3,
2021-12-05 00:00:00,24.9,21.3,29.1,2,,,12.7,,1009.3,
2021-12-06 00:00:00,24.7,22.8,26.9,19.1,,,9.5,,1008,
2021-12-07 00:00:00,26.4,22.8,29.6,7.4,,,9.5,,1008.5,
2021-12-08 00:00:00,27.1,23.5,31.8,0,,,9.3,,1009.5,
2021-12-09 00:00:00,27.2,23,31.5,0.9,,,10.8,,1009.3,
2021-12-10 00:00:00,26.9,24.6,30.5,10.6,,,7.7,,1009.3,
2021-12-11 00:00:00,27.5,24.4,31,9.6,,,6.8,,1009.8,
2021-12-12 00:00:00,27.3,24.5,31.6,3.2,,,8.6,,1009.8,
2021-12-13 00:00:00,27.7,23.4,31.3,0,,,10.6,,1009.1,
2021-12-14 00:00:00,25.6,23.2,29.5,36.3,,,11.8,,1009.2,
2021-12-15 00:00:00,24.7,23.1,31.2,0,,,13.6,,1007.3,
2021-12-16 00:00:00,24.6,23.7,25.8,110.6,,,19.3,,1002.1,
2021-12-17 00:00:00,26.8,23.8,30.5,3.2,,,4.9,,1006.6,
2021-12-18 00:00:00,28.7,23.5,31.3,1,,,6.2,,1009.7,
2021-12-19 00:00:00,25.8,23.4,29,6.9,,,6.9,,1011.1,
2021-12-20 00:00:00,26.2,23.7,28.9,4.4,,,8.9,,1012.1,
2021-12-21 00:00:00,26.8,22.5,31,18,,,5.8,,1012,
2021-12-22 00:00:00,24.6,23.2,26.6,14.5,,,5.1,,1011.5,
2021-12-23 00:00:00,26.9,22.6,30.1,24.6,,,8.8,,1010.6,
2021-12-24 00:00:00,25.3,24,26.9,3.9,,,8.6,,1010.5,
2021-12-25 00:00:00,24.9,23.3,30.1,9.1,,,8,,1011.2,
2021-12-26 00:00:00,26.4,22,30.7,37.8,,,8.8,,1011.6,
2021-12-27 00:00:00,24.4,23,25.4,57.4,,,8,,1012.4,
2021-12-28 00:00:00,25,22.8,27.7,35.6,,,7.5,,1012.5,
2021-12-29 00:00:00,26.8,22.6,30,119.9,,,8.7,,1012.4,
2021-12-30 00:00:00,25.4,23.2,28.7,13.7,,,12.7,,1012.2,
2021-12-31 00:00:00,26.2,23.5,30.2,7.1,,,11.3,,1012.4,
2022-01-01 00:00:00,26.7,23,30,46.5,,,11,,1012.4,
2022-01-02 00:00:00,25.7,23.2,28.7,57.7,,,11.2,,1012,
2022-01-03 00:00:00,26.7,23.2,29.1,40.1,,,9.3,,1012,
2022-01-04 00:00:00,27.9,23.8,30.5,13.2,,,11.3,,1012,
2022-01-05 00:00:00,26.9,23.9,29.3,2.8,,,11.4,,1012,
2022-01-06 00:00:00,27.3,23.9,30.5,2.5,,,10.8,,1011.9,
2022-01-07 00:00:00,26.2,23,30.4,1.3,,,9.9,,1011.9,
2022-01-08 00:00:00,26.7,21.5,31,0,,,8.4,,1011.6,
2022-01-09 00:00:00,25.9,22.6,30.1,0.5,,,7.1,,1011,
2022-01-10 00:00:00,26.8,23,31.2,0,,,6.8,,1010.8,
2022-01-11 00:00:00,27.1,22.8,31,0,,,8.5,,1011.4,
2022-01-12 00:00:00,26.2,23,30.9,5,,,12,,1011.5,
2022-01-13 00:00:00,24.9,23.2,27.9,36.3,,,11.6,,1012,
2022-01-14 00:00:00,24.7,22,29,12.7,,,20.5,,1012.4,
2022-01-15 00:00:00,24.9,22,29.2,0.5,,,15.5,,1012.4,
2022-01-16 00:00:00,26.6,21.8,28.6,16.3,,,12.5,,1012.5,
2022-01-17 00:00:00,26.1,23.6,29.3,39.1,,,9.5,,1011.9,
2022-01-18 00:00:00,26.4,23.3,30.1,18.8,,,9.6,,1010.4,
2022-01-19 00:00:00,26.5,22.9,30.2,3.3,,,7.9,,1009,
2022-01-20 00:00:00,25.6,23.4,28.6,1.5,,,7.2,,1009.3,
2022-01-21 00:00:00,27.1,22,30.4,0.8,,,9.3,,1010.2,
2022-01-22 00:00:00,26.1,22.5,31.4,0,,,8.3,,1010.4,
2022-01-23 00:00:00,26,23.6,29.1,15.2,,,7.6,,1009.2,
2022-01-24 00:00:00,25.7,23.6,30.5,44.7,,,10.7,,1007.5,
2022-01-25 00:00:00,27.7,24,31.2,0,,,12.9,,1006.4,
2022-01-26 00:00:00,27.9,23.8,32.2,6.9,,,11.8,,1009.2,
2022-01-27 00:00:00,26.4,24.4,29.1,24.4,,,7,,1010.6,
2022-01-28 00:00:00,26.7,23.5,29.8,46.5,,,5.9,,1011.4,
2022-01-29 00:00:00,26.6,22.5,32.2,1.5,,,5.8,,1010.5,
2022-01-30 00:00:00,27.3,23.2,31.5,0,,,6,,1010.3,
2022-01-31 00:00:00,27.6,21.8,31.5,0,,,6.5,,1011.2,
2022-02-01 00:00:00,26,23.6,29.7,0.3,,,9.1,,1011.6,
2022-02-02 00:00:00,26.9,22.8,29.9,4.6,,,8.5,,1011.5,
2022-02-03 00:00:00,26.9,23.3,30.2,0,,,6.5,,1010.9,
2022-02-04 00:00:00,25.1,22.9,28.7,57.9,,,7.1,,1010.5,
